"date" "county" "state.x" "fips" "cases" "deaths" "cases.y" "deaths.y" "sincedeath" "cbsa18" "cbsaname18" "countyn" "popestimate2019" "density" "temp_mar20" "pcpn_mar20" "obesity" "gini" "hhsize" "crowded" "dist" "lndensity" "lncbsapop" "pcases" "pdeaths" "age60plus" "college" "seasonal_units" "hospitality_jobs" "oil_jobs" "black_pct" "hisp_pct" "asian_pct" "wfh_share" "italy_born" "china_born" "transit_modeshare" "wfh_modeshare" "name" "state.y" "census_region" "pop_dens" "pop_dens4" "pop_dens6" "pct_black" "pop" "female" "white" "black" "travel_time" "land_area" "hh_income" "su_gun4" "su_gun6" "fips.y" "votes_dem_2016" "votes_gop_2016" "total_votes_2016" "per_dem_2016" "per_gop_2016" "diff_2016" "per_dem_2012" "per_gop_2012" "diff_2012" "winner" "partywinner16" "winner12" "partywinner12" "flipped"
"2020-11-02" "Alger" "Michigan" 26003 127 1 0 0 0 NA NA "Alger MI" 9108 4.520197 29.4 3.33 25.2 0.4146 2.640595 1.3 743.32078 1.508556 9.116908 0 0 0.3490162 0.1741109 0.4616999 0.164437 0 0.0723315 0.0156095 0.0043971 0.3016934 0 0 0.0186457 0.0788355 "Alger County" "MI" "Midwest" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[ 5.0,10.0)" 9459 45.2 85.8 6.7 21.1 915.07 37586 "[ 8,11)" "[10,12)" 26003 1663 2585 4513 0.368491026 0.572789719 922 0.480556159 0.505974365 117 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Allegan" "Michigan" 26005 1591 7 161 2 19 26090 "Holland, MI" "Allegan MI" 118081 151.8462 38.6 3.11 33.7 0.4053 2.649317 2.1 628.1284 5.022868 11.67913 136.3471 1.693753 0.2352826 0.226575 0.1009218 0.0837718 0 0.0131428 0.074254 0.0081993 0.3120402 3.47e-05 0.0002082 0.0024816 0.0400022 "Allegan County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 0.0, 2.0)" 113847 50.1 95.3 1.4 24.4 825.23 52061 "[ 5, 8)" "[ 4, 7)" 26005 17932 33812 55153 0.325131906 0.61305822 15880 0.398260127 0.589910364 9429 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Alpena" "Michigan" 26007 189 14 87 8 26 10980 "Alpena, MI" "Alpena MI" 28405 367.4337 33.4 2.44 33.3 0.4391 2.208084 0.7 566.67506 5.906543 10.25432 306.2841 28.16405 0.3220381 0.1745218 0.1257168 0.1008041 0 0.0050423 0.0142102 0.005677 0.3002987 0 0.0014679 0.0083069 0.0351006 "Alpena County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 28988 50.7 97.3 0.4 16.4 571.86 38016 "[ 8,11)" "[ 8,10)" 26007 4877 9090 14688 0.33203976 0.618872549 4213 0.467318396 0.520764949 749 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Antrim" "Michigan" 26009 151 0 10 0 18 NA NA "Antrim MI" 23324 35.18854 33.9 2.95 31.3 0.4675 2.336961 1.4 638.54827 3.56072 10.05724 42.87429 0 0.3662315 0.2821355 0.4003327 0.2767475 0 0.0028675 0.0244383 0.0028675 0.3248822 0.0001294 0.0003452 0.0059468 0.0716745 "Antrim County" "MI" "Midwest" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 23267 50.2 96.9 0.3 24.5 475.7 45362 "[ 8,11)" "[ 8,10)" 26009 4448 8469 13572 0.327733569 0.624005305 4021 0.387363471 0.600500607 2810 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Arenac" "Michigan" 26011 118 3 28 1 23 NA NA "Arenac MI" 14883 22.51653 36.7 1.93 36 0.4209 2.24 1.4 554.05599 3.114249 9.607975 188.1341 6.719076 0.3441925 0.1178383 0.2736242 0.2011922 0 0.0047204 0.020012 0.0031248 0.2591178 0 0 0.0065789 0.0350285 "Arenac County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 15353 49.5 96.6 0.4 27.1 363.19 38874 "[11,54]" "[12,54]" 26011 2238 4704 7457 0.300120692 0.630816682 2466 0.468821876 0.518016867 385 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Baraga" "Michigan" 26013 130 4 1 0 0 NA NA "Baraga MI" 8209 3.921427 28.5 2.74 36.1 0.4528 2.369078 2.6 824.87003 1.366456 9.012986 12.18175 0 0.2985577 0.1448232 0.3639456 0.1007883 0 0.0792067 0.0158654 0.0024038 0.3018182 0 0.0007053 0.0007305 0.0310446 "Baraga County" "MI" "Midwest" "[    0,   10)" "[  0,   17)" "[  9,   25)" "[ 5.0,10.0)" 8654 45.2 74.1 7.5 16.3 898.26 41189 "[11,54]" "[10,12)" 26013 1156 2158 3486 0.331612163 0.619047619 1002 0.451002865 0.534670487 292 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Barry" "Michigan" 26015 874 6 52 1 30 NA NA "Barry MI" 61550 51.57676 38.6 3.07 37.7 0.3916 2.491094 1.9 600.48668 3.943071 11.02761 84.48416 1.624695 0.2592508 0.2013724 0.0815494 0.1139665 0 0.0059192 0.0312474 0.0046601 0.3150551 0 0.0008159 0.0016247 0.0418442 "Barry County" "MI" "Midwest" "[  100,  500)" "[ 45,  118)" "[ 82,  215)" "[ 0.0, 2.0)" 59281 49.7 97.2 0.5 26.8 553.09 52186 "[ 8,11)" "[ 8,10)" 26015 9109 19197 30265 0.300974723 0.634297043 10088 0.40360917 0.584594319 5155 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Bay" "Michigan" 26017 1706 66 214 10 31 13020 "Bay City, MI" "Bay MI" 103126 752.8604 38.2 2.12 36 0.4387 2.357487 0.8 546.53502 6.62388 11.54371 207.5131 9.696876 0.279736 0.1892458 0.0125155 0.1372949 0.00077 0.0166854 0.0542228 0.0058697 0.3119071 0 0.0012502 0.0053867 0.0341083 "Bay County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 0.0, 2.0)" 106179 50.8 95 1.7 20.9 442.3 45376 "[ 5, 8)" "[ 7, 8)" 26017 21641 28327 52932 0.408845311 0.535158316 6686 0.52463927 0.464690565 3062 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Benzie" "Michigan" 26019 157 2 4 0 0 45900 "Traverse City, MI" "Benzie MI" 17766 30.81858 35.3 3.12 38 0.4048 2.562427 1.3 669.08731 3.428118 11.92273 22.51492 0 0.3528418 0.2925516 0.4022123 0.3745208 0 0.0063651 0.0257985 0.0041683 0.3200856 0 0.0001709 0.0138637 0.0474216 "Benzie County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 17519 50.4 96.1 0.6 25.2 319.7 47366 "[ 5, 8)" "[ 4, 7)" 26019 4108 5539 10221 0.401917621 0.541923491 1431 0.475576318 0.514979181 388 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Berrien" "Michigan" 26021 3206 86 411 25 44 35660 "Niles, MI" "Berrien MI" 153401 412.9716 39.7 2.71 32.8 0.4807 2.356515 1.9 651.21021 6.023379 11.94081 267.9252 16.29716 0.2696817 0.2769604 0.0950053 0.1301312 0 0.1457951 0.0571036 0.0208056 0.3568713 0.0001421 0.0019185 0.007411 0.0422327 "Berrien County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[15.0,25.0)" 155233 51.2 79.8 15.4 19.8 567.75 43633 "[ 5, 8)" "[ 4, 7)" 26021 29496 38646 71882 0.410339167 0.537631118 9150 0.46272227 0.528317801 4744 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Branch" "Michigan" 26023 1828 35 82 2 39 17740 "Coldwater, MI" "Branch MI" 43517 189.4948 40.3 2.94 38.2 0.4117 2.494074 1.7 579.92237 5.244362 10.68091 188.4321 4.595905 0.2530604 0.1416772 0.1267173 0.120007 0 0.0215258 0.0501123 0.0068773 0.2728909 0 0.0008719 0.0029839 0.0390082 "Branch County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 82,  215)" "[ 2.0, 5.0)" 43545 48.3 95.3 2.1 24.8 506.37 41856 "[ 5, 8)" "[ 7, 8)" 26023 4740 11025 16490 0.287446938 0.668587022 6285 0.400909203 0.588217226 3049 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Calhoun" "Michigan" 26025 3437 71 275 17 40 12980 "Battle Creek, MI" "Calhoun MI" 134159 475.8008 39.4 3.14 33.6 0.4435 2.430955 1.2 585.50433 6.164999 11.80678 204.9807 12.67153 0.2455405 0.2121156 0.0145206 0.1369082 0.0006375 0.1076312 0.0534401 0.0294229 0.3119342 0.0001562 0.0019112 0.0073734 0.0316204 "Calhoun County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[10.0,15.0)" 134878 51.2 83.2 11.1 20 706.23 42110 "[ 5, 8)" "[ 7, 8)" 26025 24154 31489 58786 0.410880142 0.535654748 7335 0.502653226 0.486648005 932 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Cass" "Michigan" 26027 1157 24 43 2 43 43780 "South Bend-Mishawaka, IN-MI" "Cass MI" 51787 59.69237 39.4 2.63 40.5 0.4473 2.445856 2.5 630.80378 4.089204 12.6873 83.03242 3.861973 0.2887344 0.190678 0.1258154 0.1382207 0 0.0502585 0.0397073 0.0079182 0.3082933 0 0.0007967 0.0007862 0.0444182 "Cass County" "MI" "Midwest" "[  100,  500)" "[ 45,  118)" "[ 82,  215)" "[ 5.0,10.0)" 51608 50 89.8 5.4 25.6 490.06 44346 "[ 8,11)" "[ 8,10)" 26027 7270 14241 23272 0.312392575 0.611937092 6971 0.426828725 0.563643649 3073 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Charlevoix" "Michigan" 26029 237 4 13 1 30 NA NA "Charlevoix MI" 26143 172.7868 33.6 3.03 34.1 0.47 2.273813 0.7 643.71195 5.152058 10.17134 49.72651 3.825116 0.3321902 0.3100973 0.3171866 0.2013947 0 0.0048392 0.0211096 0.0055632 0.3212361 0 0.0008009 0.0063307 0.0555602 "Charlevoix County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 26121 50.5 95.7 0.4 18.8 416.34 45949 "[ 8,11)" "[ 8,10)" 26029 5137 8674 14567 0.352646393 0.595455482 3537 0.422070535 0.568614903 2061 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Cheboygan" "Michigan" 26031 205 2 19 1 39 NA NA "Cheboygan MI" 25276 46.48032 32.8 2.71 29.9 0.422 2.245901 1.2 624.12555 3.839029 10.13761 75.17012 3.956322 0.3672136 0.2052289 0.311447 0.187643 0 0.0062173 0.0149136 0.0041711 0.3010968 0.0001571 0 0.007668 0.0375731 "Cheboygan County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 25675 50.1 93.2 0.6 26.4 715.26 38410 "[ 8,11)" "[ 8,10)" 26031 4302 8680 13647 0.315234117 0.636037224 4378 0.438666466 0.548163757 1455 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Chippewa" "Michigan" 26033 205 0 2 0 33 42300 "Sault Ste. Marie, MI" "Chippewa MI" 37349 391.7436 29.6 2.94 40.6 0.4534 2.413783 0.7 648.81869 5.970608 10.52806 5.354896 0 0.2473279 0.2104655 0.2610968 0.2428251 0 0.0661567 0.0199376 0.009649 0.3129501 0.00037 0.0013744 0.0053294 0.0359736 "Chippewa County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 5.0,10.0)" 38321 44.8 72 6.8 16.2 1558.42 41637 "[ 8,11)" "[ 8,10)" 26033 5378 9120 15434 0.348451471 0.590903201 3742 0.45618093 0.531868414 1178 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Clare" "Michigan" 26035 344 14 12 2 33 NA NA "Clare MI" 30950 64.05362 35.4 2.25 37.9 0.4513 2.432199 2.5 597.68752 4.15972 10.34013 38.77221 6.462036 0.3248041 0.1211281 0.4181358 0.1593626 0 0.0070878 0.0202881 0.0030237 0.2871727 0 0.0006859 0.0124754 0.0546853 "Clare County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 30652 50.1 96.8 0.6 26.1 564.32 32668 "[ 8,11)" "[ 8,10)" 26035 4250 8507 13385 0.317519612 0.635562196 4257 0.46968574 0.517936555 651 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Clinton" "Michigan" 26037 1345 16 126 10 41 29620 "Lansing-East Lansing, MI" "Clinton MI" 79595 315.4705 38.8 2.59 33.9 0.4221 2.622661 0.8 564.22211 5.754065 13.21838 158.3014 12.5636 0.2383906 0.3143346 0.0066358 0.1439334 0 0.0190465 0.0453915 0.0165507 0.4054984 0.0003081 0.0059181 0.0102085 0.0471201 "Clinton County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 0.0, 2.0)" 77297 50.6 94.2 1.9 23 566.41 60466 "[ 5, 8)" "[ 4, 7)" 26037 16490 21635 40564 0.406518095 0.533354699 5145 0.46484345 0.527284345 2443 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Crawford" "Michigan" 26039 168 5 57 4 36 NA NA "Crawford MI" 14029 16.33998 33.2 2.57 31.9 0.407 2.250192 1.4 604.60496 2.793615 9.548882 406.3012 28.51237 0.3476009 0.187518 0.4215223 0.1698352 0 0.0081289 0.0202863 0.0072657 0.2945415 0 0.0004337 0.00404 0.0500192 "Crawford County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[  9,   25)" "[ 0.0, 2.0)" 13745 49.6 97 0.7 21.2 556.28 40295 "[11,54]" "[10,12)" 26039 2110 4354 6833 0.308795551 0.637201815 2244 0.439389492 0.549457 750 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Delta" "Michigan" 26041 1420 40 14 2 34 21540 "Escanaba, MI" "Delta MI" 35784 481.506 30.9 3.42 36 0.4378 2.233255 1.4 743.21817 6.176919 10.48526 39.12363 5.58909 0.3281925 0.2149023 0.1294222 0.1176621 0 0.003514 0.0139443 0.0048805 0.3059539 8.29e-05 0.0008566 0.0071391 0.0340582 "Delta County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 36559 50.3 94.5 0.3 18 1171.1 42676 "[ 8,11)" "[ 8,10)" 26041 6431 11112 18467 0.348242812 0.601721991 4681 0.461674888 0.528348944 1203 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Dickinson" "Michigan" 26043 810 21 5 2 40 27020 "Iron Mountain, MI-WI" "Dickinson MI" 25239 243.4123 30.4 2.76 23.4 0.4411 2.265377 1.4 786.82224 5.494757 10.2933 19.81061 7.924244 0.3073711 0.2654301 0.1324805 0.0889536 0 0.004964 0.0163101 0.0059883 0.335314 7.82e-05 0.0026594 0.0025243 0.0300216 "Dickinson County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 25957 50.1 96.9 0.5 15.2 761.4 44136 "[ 8,11)" "[ 8,10)" 26043 3923 8580 13140 0.298554033 0.652968037 4657 0.387328901 0.601329683 2736 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Eaton" "Michigan" 26045 1359 11 152 6 41 29620 "Lansing-East Lansing, MI" "Eaton MI" 110268 441.7056 38.8 3 36.9 0.4149 2.422004 1.8 570.5187 6.090643 13.21838 137.846 5.441288 0.2574072 0.2681839 0.0048491 0.1097317 0 0.0666873 0.0548049 0.0243112 0.3783864 0.0002015 0.0011635 0.0078979 0.0312247 "Eaton County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 5.0,10.0)" 108579 51.2 88.3 7 22.6 575.18 54115 "[ 5, 8)" "[ 7, 8)" 26045 24534 27608 55686 0.440577524 0.495779909 3074 0.510208931 0.478786993 1719 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Emmet" "Michigan" 26047 403 5 21 2 42 NA NA "Emmet MI" 33415 137.3773 32.9 2.96 26.4 0.4594 2.24326 1.2 640.2338 4.922731 10.41676 62.84603 5.985336 0.3084844 0.3371684 0.2744844 0.1942323 0 0.0073256 0.0168728 0.0059445 0.3317408 0 0.000454 0.0014178 0.0594871 "Emmet County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 33204 50.6 92.7 0.6 19.3 467.49 50929 "[ 5, 8)" "[ 7, 8)" 26047 6972 10616 18774 0.371364653 0.565462874 3644 0.408838841 0.580183341 3028 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Genesee" "Michigan" 26049 7590 343 1782 225 48 22420 "Flint, MI" "Genesee MI" 405813 738.9589 39.6 2.44 34.7 0.465 2.405963 1.3 523.70156 6.605242 12.91365 439.1185 55.44426 0.245441 0.209267 0.0078876 0.1323523 0 0.1998098 0.0348938 0.0102484 0.3288923 0.0002296 0.001903 0.0149104 0.0308116 "Genesee County" "MI" "Midwest" "[  500, 1000)" "[118,71672]" "[215,71672]" "[15.0,25.0)" 412895 51.8 75.2 20.8 25.5 636.98 42089 "[ 5, 8)" "[ 4, 7)" 26049 102744 84174 196135 0.523843271 0.429163586 18570 0.636273489 0.354254338 57165 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Gladwin" "Michigan" 26051 259 2 18 1 23 NA NA "Gladwin MI" 25449 29.81396 36.8 1.99 43.1 0.4407 2.273792 2 577.71211 3.394977 10.14443 70.7297 3.929427 0.3550144 0.1381001 0.3474002 0.1213254 0 0.0050914 0.0177211 0.0042231 0.2888729 0.000435 0 0.0055814 0.0403488 "Gladwin County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 25411 49.8 97.7 0.4 29.2 501.78 37626 "[ 8,11)" "[ 8,10)" 26051 3794 8124 12472 0.304201411 0.651379089 4330 0.458891013 0.530672403 901 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Gogebic" "Michigan" 26053 484 14 4 1 48 NA NA "Gogebic MI" 13975 242.2622 28.4 2.43 31 0.487 2.103168 0.6 887.09622 5.490021 9.545025 28.62254 7.155635 0.3442634 0.1977257 0.2990282 0.253598 0 0.0388182 0.0154346 0.0035771 0.261716 0.0003244 0.0001298 0.0076116 0.0316306 "Gogebic County" "MI" "Midwest" "[   10,   50)" "[  0,   17)" "[  9,   25)" "[ 2.0, 5.0)" 15737 46 90.9 4.4 19.2 1101.85 34252 "[11,54]" "[12,54]" 26053 2925 4019 7313 0.399972651 0.54956926 1094 0.53563886 0.454593453 614 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Grand Traverse" "Michigan" 26055 912 14 21 5 41 45900 "Traverse City, MI" "Grand Traverse MI" 93088 280.9891 35 2.67 30.7 0.4484 2.405464 1.7 650.09259 5.638316 11.92273 22.5593 5.371262 0.2778348 0.3505696 0.0972069 0.1501325 0.0051891 0.0070863 0.0294146 0.0075616 0.3646117 0.0004033 0.0009265 0.0111984 0.0554901 "Grand Traverse County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 0.0, 2.0)" 90782 50.7 95 1.3 20.3 464.33 51766 "[ 5, 8)" "[ 4, 7)" 26055 20964 27412 51460 0.407384376 0.532685581 6448 0.43579466 0.553892403 5657 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Gratiot" "Michigan" 26057 640 17 33 4 24 10940 "Alma, MI" "Gratiot MI" 40711 156.9256 38.5 2.2 37.8 0.4575 2.326408 1 574.92838 5.055772 10.61425 81.05917 9.825355 0.2366314 0.1400477 0.0132353 0.0968972 0 0.0580802 0.0632282 0.0051233 0.3216825 0 0.0008523 0.0019046 0.0532665 "Gratiot County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 5.0,10.0)" 41665 46.5 92 5.8 22.3 568.46 40359 "[ 5, 8)" "[ 4, 7)" 26057 5665 9878 16442 0.344544459 0.600778494 4213 0.475048404 0.514396353 630 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Hillsdale" "Michigan" 26059 614 29 152 22 45 25880 "Hillsdale, MI" "Hillsdale MI" 45605 118.1016 39.7 3.33 39 0.4344 2.468117 2.2 557.07019 4.771545 10.72777 333.2968 48.24033 0.2748913 0.1701644 0.1165748 0.0847286 0 0.0064264 0.0232792 0.0047651 0.2979365 6.55e-05 0.0004364 0.0027896 0.0546345 "Hillsdale County" "MI" "Midwest" "[   50,  100)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 45830 50.4 97.2 0.6 24.1 598.13 41759 "[ 5, 8)" "[ 7, 8)" 26059 4799 14094 19880 0.24139839 0.708953722 9295 0.372412347 0.61459043 4621 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Houghton" "Michigan" 26061 1006 9 2 0 0 26340 "Houghton, MI" "Houghton MI" 35684 282.6731 29.6 2.18 31.4 0.4724 2.535058 2.5 845.89383 5.644291 10.54006 5.604753 0 0.2337999 0.3318722 0.1720962 0.1772625 0 0.0090836 0.0165935 0.0328281 0.3729708 0 0.0109736 0.00477 0.0541056 "Houghton County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 36495 46 94.2 0.9 14.7 1009.1 35430 "[ 5, 8)" "[ 4, 7)" 26061 6018 8475 15623 0.385201306 0.542469436 2457 0.441097001 0.54309646 1510 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Huron" "Michigan" 26063 303 7 36 1 23 NA NA "Huron MI" 30981 46.86925 37.2 2.13 33.5 0.4335 2.227901 1.4 511.74187 3.847362 10.34113 116.2002 3.227785 0.3388308 0.1547486 0.2718976 0.0802875 0 0.0055188 0.0245781 0.0059039 0.3037882 9.51e-05 9.51e-05 0.0052879 0.0378966 "Huron County" "MI" "Midwest" "[   10,   50)" "[ 17,   45)" "[ 25,   45)" "[ 0.0, 2.0)" 32065 50.3 97.8 0.5 20.7 835.71 40204 "[ 8,11)" "[10,12)" 26063 4579 10629 15848 0.288932357 0.670683998 6050 0.421107765 0.568678801 2254 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Ingham" "Michigan" 26065 5039 70 594 17 47 29620 "Lansing-East Lansing, MI" "Ingham MI" 292406 1277.797 39 3.09 31.6 0.4757 2.40973 1.8 558.63596 7.152893 13.21838 203.1422 5.813834 0.1914325 0.3848998 0.005601 0.1317613 0.0004606 0.1149367 0.0787914 0.072417 0.4290857 0.0004593 0.0169807 0.0364189 0.0371563 "Ingham County" "MI" "Midwest" "[  500, 1000)" "[118,71672]" "[215,71672]" "[10.0,15.0)" 284582 51.5 77.9 12.2 19.8 556.12 45321 "[ 0, 5)" "[ 4, 7)" 26065 81266 44354 133478 0.608834415 0.332294461 36912 0.634140415 0.355583599 35538 "Clinton" "Democrat" "Obama" "Democrat" "No"
"2020-11-02" "Ionia" "Michigan" 26067 1056 9 110 3 36 24340 "Grand Rapids-Kentwood, MI" "Ionia MI" 64697 122.1958 37.8 2.86 34.6 0.395 2.637089 2.3 591.50931 4.805624 13.89003 170.0233 4.637 0.2116804 0.1611624 0.014242 0.1142857 0 0.0449151 0.0483102 0.0044541 0.2986332 3.12e-05 0.0005921 0.004168 0.0403148 "Ionia County" "MI" "Midwest" "[  100,  500)" "[ 45,  118)" "[ 82,  215)" "[ 2.0, 5.0)" 64294 46.4 92.6 4.9 27.6 571.3 47892 "[ 5, 8)" "[ 7, 8)" 26067 8206 16374 26364 0.311257776 0.621074192 8168 0.42813836 0.556509911 3303 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Iosco" "Michigan" 26069 326 16 55 8 39 NA NA "Iosco MI" 25127 98.44382 35.1 2 30.1 0.4217 2.139812 1.7 548.27128 4.589486 10.1317 218.888 31.83826 0.3930465 0.1626654 0.3738965 0.1246295 0 0.0069774 0.024082 0.0086121 0.2609374 0 0.0002773 0.0013268 0.036046 "Iosco County" "MI" "Midwest" "[   10,   50)" "[ 45,  118)" "[ 45,   82)" "[ 0.0, 2.0)" 25420 50.4 96.2 0.6 21.1 549.1 36236 "[11,54]" "[10,12)" 26069 4344 8344 13349 0.325417634 0.625065548 4000 0.468267067 0.51807952 664 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Iron" "Michigan" 26071 491 26 0 0 0 NA NA "Iron MI" 11066 24.19935 29 2.65 27 0.4334 2.038607 0.7 817.70163 3.186326 9.311632 0 0 0.407574 0.1881856 0.345997 0.138334 0 0.0041378 0.0232977 0.0047675 0.2678146 0.0001784 0 0.0020733 0.0645013 "Iron County" "MI" "Midwest" "[    0,   10)" "[  0,   17)" "[  9,   25)" "[ 0.0, 2.0)" 11387 50.8 96.8 0.3 19.5 1166.15 34685 "[11,54]" "[12,54]" 26071 2004 3675 5910 0.339086294 0.621827411 1671 0.448805746 0.538500084 537 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Isabella" "Michigan" 26073 1187 15 61 7 45 34380 "Mount Pleasant, MI" "Isabella MI" 69872 463.754 37.1 2.15 33.5 0.4803 2.58 1.7 588.65725 6.139354 11.15442 87.3025 10.01832 0.1801678 0.2916013 0.054016 0.2537564 0.0100703 0.0260764 0.0398657 0.0193305 0.3501922 0.0015825 0.0059202 0.0113577 0.0442546 "Isabella County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[ 82,  215)" "[ 2.0, 5.0)" 70616 51.4 89.1 2.6 17.7 572.68 36372 "[ 0, 5)" "[ 4, 7)" 26073 11404 12338 25344 0.449968434 0.486821338 934 0.540569675 0.447779759 2238 "Trump" "Republican" "Obama" "Democrat" "Yes"
"2020-11-02" "Jackson" "Michigan" 26075 3805 92 401 26 45 27100 "Jackson, MI" "Jackson MI" 158510 486.4887 39 3.75 36 0.4439 2.417511 1.4 549.50244 6.187214 11.97357 252.9809 16.40275 0.2482575 0.2138492 0.0339817 0.1055966 0 0.0792643 0.0360527 0.0091863 0.3333091 9.44e-05 0.0020263 0.0034788 0.0334891 "Jackson County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[ 5.0,10.0)" 159741 48.8 88 8.3 23.3 701.67 46615 "[ 5, 8)" "[ 7, 8)" 26075 25795 39793 69567 0.370793623 0.572009717 13998 0.465949252 0.523606884 3997 "Trump" "Republican" "Romney" "Republican" "No"
"2020-11-02" "Kalamazoo" "Michigan" 26077 5380 115 636 36 44 28020 "Kalamazoo-Portage, MI" "Kalamazoo MI" 265066 828.3033 39.4 3 31.4 0.4673 2.460856 1.4 609.79644 6.719379 12.48773 239.9402 13.58152 0.2073697 0.3807698 0.012262 0.1326007 5.46e-05 0.1140295 0.0503341 0.0274927 0.3893086 9.56e-05 0.0044232 0.016504 0.0415009 "Kalamazoo County" "MI" "Midwest" "[  100,  500)" "[118,71672]" "[215,71672]" "[10.0,15.0)" 258818 50.9 82.4 11.2 20 561.66 45775 "[ 0, 5)" "[ 4, 7)" 26077 67142 51031 125966 0.533016846 0.405117254 16111 0.561889648 0.428548177 16385 "Clinton" "Democrat" "Obama" "Democrat" "No"
